Date,Inventory,Processing,Order,Predict
2005/10/4,1135.170044,1132.030029,1137.869995,1134.47998
2006/10/4,1134.47998,1132.939941,1142.050049,1142.050049
2007/10/4,1142.050049,1130.5,1142.050049,1130.650024
2008/10/4,1130.650024,1120.189941,1132.920044,1122.140015
2011/10/4,1122.140015,1122.140015,1126.199951,1124.390015
2012/10/4,1124.390015,1115.77002,1124.390015,1121.839966
2013/10/4,1121.839966,1109.630005,1127.01001,1113.650024
2014/10/4,1113.650024,1102.060059,1114.959961,1103.290039
2015/10/4,1103.290039,1102.140015,1113.170044,1108.199951
2018/10/4,1108.199951,1103.329956,1114.459961,1114.02002
2019/10/4,1114.02002,1103.150024,1117.959961,1103.22998
2020/10/4,1103.22998,1094.25,1104.089966,1103.660034
2021/10/4,1103.660034,1098.469971,1108.869995,1106.48999
2022/10/4,1106.48999,1095.469971,1108.140015,1095.73999
2025/10/4,1095.73999,1090.290039,1096.810059,1094.800049
2026/10/4,1094.810059,1094.810059,1111.099976,1111.089966
2027/10/4,1111.089966,1107.430054,1126.290039,1125.400024
2028/10/4,1125.339966,1120.599976,1130.670044,1127.439941
2029/10/4,1127.439941,1124.619995,1131.400024,1130.199951
2001/11/4,1130.199951,1127.599976,1133.410034,1130.51001
2002/11/4,1130.51001,1128.119995,1140.47998,1130.560059
2003/11/4,1130.540039,1130.540039,1147.569946,1143.199951
2004/11/4,1143.199951,1142.339966,1161.670044,1161.670044
2005/11/4,1161.670044,1160.660034,1170.869995,1166.170044
2008/11/4,1166.170044,1162.319946,1166.77002,1164.890015
2009/11/4,1164.890015,1162.47998,1168.959961,1164.079956
2010/11/4,1164.079956,1162.51001,1169.25,1162.910034
2011/11/4,1162.910034,1162.910034,1174.800049,1173.47998
2012/11/4,1173.47998,1171.430054,1184.170044,1184.170044
2015/11/4,1184.170044,1179.849976,1184.47998,1183.810059
2016/11/4,1183.810059,1175.319946,1183.810059,1175.430054
2017/11/4,1175.430054,1175.430054,1188.459961,1181.939941
2018/11/4,1181.939941,1180.150024,1184.900024,1183.550049
2019/11/4,1183.550049,1169.189941,1184,1170.339966
2022/11/4,1170.339966,1167.890015,1178.180054,1177.23999
2023/11/4,1177.23999,1171.410034,1179.52002,1176.939941
2024/11/4,1176.939941,1176.939941,1182.459961,1181.76001
2026/11/4,1181.76001,1181.079956,1186.619995,1182.650024
2029/11/4,1182.650024,1172.369995,1186.939941,1178.569946
1930/11/4,1178.569946,1173.810059,1178.660034,1173.819946
2001/12/4,1173.780029,1173.780029,1191.369995,1191.369995
2002/12/4,1191.369995,1186.719971,1194.800049,1190.329956
2003/12/4,1190.329956,1187.709961,1197.459961,1191.170044
2006/12/4,1191.170044,1185.180054,1192.410034,1190.25
2007/12/4,1190.25,1177.069946,1192.170044,1177.069946
2008/12/4,1177.069946,1177.069946,1184.050049,1182.810059
2009/12/4,1182.810059,1173.790039,1190.51001,1189.23999
2010/12/4,1189.23999,1185.23999,1191.449951,1188
2013/12/4,1188,1188,1198.73999,1198.680054
2014/12/4,1198.680054,1197.839966,1205.290039,1203.380005
2015/12/4,1203.380005,1199.439941,1206.609985,1205.719971
2016/12/4,1205.719971,1198.410034,1207.969971,1203.209961
2017/12/4,1203.209961,1193.48999,1203.209961,1194.199951
2020/12/4,1194.199951,1193.359985,1203.430054,1194.650024
2021/12/4,1194.650024,1194.650024,1205.930054,1205.449951
2022/12/4,1205.449951,1203.849976,1211.420044,1209.569946
2023/12/4,1209.569946,1208.709961,1213.660034,1210.130005
2027/12/4,1210.130005,1204.920044,1214.130005,1204.920044
2028/12/4,1204.920044,1204.920044,1213.540039,1213.540039
2029/12/4,1213.540039,1210.949951,1213.849976,1213.449951
1930/12/4,1213.449951,1213.410034,1216.469971,1213.550049
1931/12/4,1213.550049,1211.650024,1217.329956,1211.920044
2003/1/5,1211.920044,1200.319946,1217.800049,1202.079956
2004/1/5,1202.079956,1185.390015,1205.839966,1188.050049
2005/1/5,1188.050049,1183.719971,1192.72998,1183.73999
2006/1/5,1183.73999,1183.27002,1191.630005,1187.890015
2007/1/5,1187.890015,1182.160034,1192.199951,1186.189941
2010/1/5,1186.189941,1184.800049,1194.780029,1190.25
2011/1/5,1190.25,1180.430054,1190.25,1182.98999
2012/1/5,1182.98999,1175.640015,1187.920044,1187.699951
2013/1/5,1187.699951,1175.810059,1187.699951,1177.449951
2014/1/5,1177.449951,1177.449951,1185.209961,1184.52002
2018/1/5,1184.52002,1180.099976,1195.97998,1195.97998
2019/1/5,1195.97998,1184.410034,1195.97998,1184.630005
2020/1/5,1184.630005,1173.420044,1184.630005,1175.410034
2021/1/5,1175.410034,1167.819946,1179.449951,1167.869995
2024/1/5,1167.869995,1163.75,1173.030029,1163.75
2025/1/5,1163.75,1163.75,1174.300049,1168.410034
2026/1/5,1168.410034,1168.410034,1175.959961,1174.069946
2027/1/5,1174.069946,1170.150024,1177.5,1174.550049
2028/1/5,1174.550049,1166.25,1175.609985,1171.359985
1931/1/5,1171.359985,1171.359985,1182.069946,1181.27002
2001/2/5,1181.27002,1180.949951,1190.390015,1189.410034
2002/2/5,1189.410034,1188.920044,1195.25,1193.189941
2003/2/5,1193.189941,1185.640015,1193.189941,1189.890015
2004/2/5,1189.890015,1189.670044,1203.469971,1203.030029
2007/2/5,1203.030029,1199.27002,1204.150024,1201.719971
2008/2/5,1201.719971,1200.160034,1205.109985,1202.300049
2009/2/5,1202.300049,1191.540039,1203.829956,1191.98999
2010/2/5,1191.98999,1191.540039,1198.75,1197.01001
2011/2/5,1197.01001,1193.280029,1208.380005,1205.300049
2014/2/5,1205.300049,1203.589966,1206.930054,1206.140015
2015/2/5,1206.140015,1205.52002,1212.439941,1210.119995
2016/2/5,1210.119995,1205.060059,1212.439941,1210.339966
2017/2/5,1210.339966,1200.73999,1211.329956,1200.75
2018/2/5,1200.75,1197.349976,1202.920044,1201.589966
2022/2/5,1201.589966,1184.160034,1202.47998,1184.160034
2023/2/5,1184.160034,1184.160034,1193.52002,1190.800049
2024/2/5,1190.800049,1187.800049,1200.420044,1200.199951
2025/2/5,1200.199951,1199.609985,1212.150024,1211.369995
2028/2/5,1211.369995,1198.130005,1211.369995,1203.599976
2001/3/5,1203.599976,1203.599976,1212.25,1210.410034
2002/3/5,1210.410034,1204.219971,1215.790039,1210.079956
2003/3/5,1210.079956,1204.449951,1215.719971,1210.469971
2004/3/5,1210.469971,1210.469971,1224.76001,1222.119995
2007/3/5,1222.119995,1222.119995,1229.109985,1225.310059
2008/3/5,1225.310059,1218.569946,1225.689941,1219.430054
2009/3/5,1219.430054,1206.660034,1219.430054,1207.01001
2010/3/5,1207.01001,1201.410034,1211.22998,1209.25
2011/3/5,1209.25,1198.150024,1213.040039,1200.079956
2014/3/5,1200.079956,1199.51001,1206.829956,1206.829956
2015/3/5,1206.829956,1197.75,1210.540039,1197.75
2016/3/5,1197.75,1185.609985,1197.75,1188.069946
2017/3/5,1188.069946,1186.339966,1193.280029,1190.209961
2018/3/5,1190.209961,1182.780029,1191.97998,1189.650024
2021/3/5,1189.650024,1178.819946,1189.650024,1183.780029
2022/3/5,1183.780029,1171.630005,1189.589966,1171.709961
2023/3/5,1171.709961,1168.699951,1176.26001,1172.530029
2024/3/5,1172.530029,1171.420044,1180.109985,1171.420044
2028/3/5,1171.420044,1171.420044,1179.910034,1174.280029
2029/3/5,1174.280029,1163.689941,1179.390015,1165.359985
1930/3/5,1165.359985,1165.359985,1181.540039,1181.410034
1931/3/5,1181.410034,1179.48999,1184.530029,1180.589966
2001/4/5,1180.589966,1169.910034,1189.800049,1172.920044
2004/4/5,1172.790039,1167.719971,1178.609985,1176.119995
2005/4/5,1176.119995,1176.119995,1183.560059,1181.390015
2006/4/5,1181.390015,1181.390015,1189.339966,1184.069946
2007/4/5,1184.069946,1183.810059,1191.880005,1191.140015
2008/4/5,1191.140015,1181.130005,1191.75,1181.199951
2011/4/5,1181.199951,1178.689941,1184.069946,1181.209961
2012/4/5,1181.209961,1170.849976,1190.170044,1187.76001
2013/4/5,1187.76001,1171.400024,1187.76001,1173.790039
2014/4/5,1173.790039,1161.699951,1174.670044,1162.050049
2015/4/5,1162.050049,1141.920044,1162.050049,1142.619995
2018/4/5,1142.619995,1139.800049,1148.920044,1145.97998
2019/4/5,1145.97998,1145.97998,1154.670044,1152.780029
2020/4/5,1152.780029,1136.150024,1155.5,1137.5
2021/4/5,1137.5,1137.5,1159.949951,1159.949951
2022/4/5,1159.949951,1142.949951,1159.949951,1152.119995
2025/4/5,1152.119995,1152.119995,1164.050049,1162.099976
2026/4/5,1162.099976,1151.829956,1164.800049,1151.829956
2027/4/5,1151.73999,1144.420044,1159.869995,1156.380005
2028/4/5,1156.380005,1143.219971,1156.380005,1143.219971
2029/4/5,1143.219971,1139.189941,1156.969971,1156.849976
2002/5/5,1156.849976,1154.709961,1162.869995,1162.160034
2003/5/5,1162.160034,1156.709961,1166.890015,1161.170044
2004/5/5,1161.170044,1161.170044,1176.01001,1175.650024
2005/5/5,1175.650024,1166.77002,1178.619995,1172.630005
2006/5/5,1172.630005,1170.5,1177.75,1171.349976
2009/5/5,1171.349976,1169.380005,1178.869995,1178.839966
2010/5/5,1178.839966,1162.97998,1178.839966,1166.219971
2011/5/5,1166.219971,1157.709961,1171.77002,1171.109985
2012/5/5,1171.109985,1157.76001,1173.369995,1159.359985
2013/5/5,1159.359985,1146.180054,1163.75,1154.050049
2016/5/5,1154.050049,1153.640015,1165.75,1165.689941
2017/5/5,1165.689941,1159.859985,1174.349976,1173.800049
2018/5/5,1173.800049,1173.800049,1187.900024,1185.560059
2019/5/5,1185.560059,1184.48999,1191.089966,1191.079956
2020/5/5,1191.079956,1185.189941,1191.219971,1189.280029
2023/5/5,1189.280029,1188.76001,1197.439941,1193.859985
2024/5/5,1193.859985,1189.869995,1195.290039,1194.069946
2025/5/5,1194.069946,1185.959961,1194.069946,1190.01001
2026/5/5,1190.01001,1190.01001,1198.949951,1197.619995
2027/5/5,1197.619995,1195.280029,1199.560059,1198.780029
1931/5/5,1198.780029,1191.5,1198.780029,1191.5
2001/6/5,1191.5,1191.030029,1205.640015,1202.219971
2002/6/5,1202.27002,1198.420044,1204.670044,1204.290039
2003/6/5,1204.290039,1194.550049,1205.089966,1196.02002
2006/6/5,1196.02002,1192.75,1198.780029,1197.51001
2007/6/5,1197.51001,1197.26001,1208.849976,1197.26001
2008/6/5,1197.26001,1193.329956,1201.969971,1194.670044
2009/6/5,1194.670044,1191.089966,1201.859985,1200.930054
2010/6/5,1200.930054,1192.640015,1202.790039,1198.109985
2013/6/5,1198.109985,1194.51001,1206.030029,1200.819946
2014/6/5,1200.819946,1200.180054,1207.530029,1203.910034
2015/6/5,1203.910034,1198.660034,1208.079956,1206.579956
2016/6/5,1206.550049,1205.469971,1212.099976,1210.959961
2017/6/5,1210.930054,1210.930054,1219.550049,1216.959961
2020/6/5,1216.959961,1210.650024,1219.099976,1216.099976
2021/6/5,1216.099976,1211.859985,1217.130005,1213.609985
2022/6/5,1213.609985,1211.689941,1219.589966,1213.880005
2023/6/5,1213.880005,1200.719971,1216.449951,1200.72998
2024/6/5,1200.72998,1191.449951,1200.900024,1191.569946
2027/6/5,1191.569946,1188.300049,1194.329956,1190.689941
2028/6/5,1190.689941,1190.689941,1202.540039,1201.569946
2029/6/5,1201.569946,1198.699951,1204.069946,1199.849976
1930/6/5,1199.849976,1190.51001,1203.27002,1191.329956
2001/7/5,1191.329956,1191.329956,1197.890015,1194.439941
2005/7/5,1194.439941,1192.48999,1206.339966,1204.98999
2006/7/5,1204.98999,1194.780029,1206.109985,1194.939941
2007/7/5,1194.939941,1183.550049,1198.459961,1197.869995
2008/7/5,1197.869995,1197.199951,1212.72998,1211.859985
2011/7/5,1211.859985,1211.859985,1220.030029,1219.439941
2012/7/5,1219.439941,1216.599976,1225.540039,1222.209961
2013/7/5,1222.209961,1219.640015,1224.459961,1223.290039
2014/7/5,1223.290039,1223.290039,1233.160034,1226.5
2015/7/5,1226.5,1223.5,1229.530029,1227.920044
2018/7/5,1227.920044,1221.130005,1227.920044,1221.130005
2019/7/5,1221.130005,1221.130005,1230.339966,1229.349976
2020/7/5,1229.349976,1222.910034,1236.560059,1235.199951
2021/7/5,1235.199951,1224.699951,1235.829956,1227.040039
2022/7/5,1227.040039,1226.150024,1234.189941,1233.680054
2025/7/5,1233.680054,1228.150024,1238.359985,1229.030029
2026/7/5,1229.030029,1229.030029,1234.420044,1231.160034
2027/7/5,1231.160034,1230.150024,1237.640015,1236.790039
2028/7/5,1236.790039,1235.810059,1245.150024,1243.719971
2029/7/5,1243.719971,1234.180054,1245.040039,1234.180054
2001/8/5,1234.180054,1233.800049,1239.099976,1235.349976
2002/8/5,1235.349976,1235.349976,1244.689941,1244.119995
2003/8/5,1244.119995,1240.569946,1245.859985,1245.040039
2004/8/5,1245.040039,1235.150024,1245.040039,1235.859985
2005/8/5,1235.859985,1225.619995,1235.859985,1226.420044
2008/8/5,1226.420044,1222.670044,1232.280029,1223.130005
2009/8/5,1223.130005,1223.130005,1234.109985,1231.380005
2010/8/5,1231.380005,1226.579956,1242.689941,1229.130005
2011/8/5,1229.130005,1228.329956,1237.810059,1237.810059
2012/8/5,1237.810059,1225.869995,1237.810059,1230.390015
2015/8/5,1230.400024,1226.199951,1236.23999,1233.869995
2016/8/5,1233.869995,1219.050049,1233.869995,1219.339966
2017/8/5,1219.339966,1218.069946,1225.630005,1220.23999
2018/8/5,1220.23999,1215.930054,1222.640015,1219.02002
2019/8/5,1219.02002,1219.02002,1225.079956,1219.709961
2022/8/5,1219.709961,1216.469971,1228.959961,1221.72998
2023/8/5,1221.72998,1214.439941,1223.040039,1217.589966
2024/8/5,1217.569946,1209.369995,1224.150024,1209.589966
2025/8/5,1209.589966,1209.569946,1213.72998,1212.369995
2026/8/5,1212.400024,1204.22998,1212.400024,1205.099976
2029/8/5,1205.099976,1201.530029,1214.280029,1212.280029
1930/8/5,1212.280029,1201.069946,1212.280029,1208.410034
1931/8/5,1208.410034,1204.400024,1220.359985,1220.329956
2001/9/5,1220.329956,1216.180054,1227.290039,1221.589966
2002/9/5,1221.589966,1217.75,1224.449951,1218.02002
2006/9/5,1218.02002,1218.02002,1233.609985,1233.390015
2007/9/5,1233.390015,1230.930054,1237.060059,1236.359985
2008/9/5,1236.359985,1229.51001,1236.359985,1231.670044
2009/9/5,1231.670044,1231.670044,1243.130005,1241.47998
2012/9/5,1241.47998,1239.150024,1242.599976,1240.560059
2013/9/5,1240.569946,1231.199951,1240.569946,1231.199951
2014/9/5,1231.199951,1226.160034,1234.73999,1227.160034
2015/9/5,1227.160034,1224.849976,1231.880005,1227.72998
2016/9/5,1228.420044,1228.420044,1237.949951,1237.910034
2019/9/5,1237.910034,1227.650024,1237.910034,1231.02002
2020/9/5,1231.02002,1220.069946,1236.48999,1221.339966
2021/9/5,1221.339966,1209.890015,1221.52002,1210.199951
2022/9/5,1210.199951,1205.349976,1216.640015,1214.619995
2023/9/5,1214.619995,1209.800049,1218.829956,1215.290039
2026/9/5,1215.290039,1211.839966,1222.560059,1215.630005
2027/9/5,1215.630005,1211.109985,1220.170044,1215.660034
2028/9/5,1215.660034,1212.719971,1220.97998,1216.890015
2029/9/5,1216.890015,1211.540039,1228.699951,1227.680054
1930/9/5,1227.680054,1225.219971,1229.569946,1228.810059
2003/10/5,1228.810059,1225.150024,1233.339966,1226.699951
2004/10/5,1226.699951,1214.02002,1229.880005,1214.469971
2005/10/5,1214.469971,1196.25,1214.469971,1196.390015
2006/10/5,1196.390015,1181.920044,1202.140015,1191.48999
2007/10/5,1191.48999,1191.459961,1199.709961,1195.900024
2010/10/5,1195.900024,1186.119995,1196.52002,1187.329956
2011/10/5,1187.329956,1183.160034,1193.099976,1184.869995
2012/10/5,1184.869995,1173.650024,1190.02002,1177.680054
2013/10/5,1177.680054,1168.199951,1179.560059,1176.839966
2014/10/5,1176.839966,1175.439941,1187.130005,1186.569946
2017/10/5,1186.569946,1184.47998,1191.209961,1190.099976
2018/10/5,1190.099976,1178.130005,1190.099976,1178.140015
2019/10/5,1178.140015,1170.550049,1195.76001,1195.76001
2020/10/5,1195.76001,1173.300049,1197.300049,1177.800049
2021/10/5,1177.800049,1174.920044,1186.459961,1179.589966
2024/10/5,1179.589966,1179.589966,1199.390015,1199.380005
2025/10/5,1199.380005,1189.290039,1201.300049,1196.540039
2026/10/5,1196.540039,1191.380005,1204.01001,1191.380005
2027/10/5,1191.380005,1178.890015,1192.650024,1178.900024
2028/10/5,1178.900024,1178.900024,1198.410034,1198.410034
1931/10/5,1198.410034,1198.410034,1211.430054,1207.01001
2001/11/5,1207.01001,1201.660034,1207.339966,1202.76001
2002/11/5,1202.76001,1201.069946,1215.170044,1214.76001
2003/11/5,1214.76001,1214.76001,1224.699951,1219.939941
2004/11/5,1219.939941,1214.449951,1222.52002,1220.140015
2007/11/5,1220.140015,1217.290039,1224.180054,1222.810059
2008/11/5,1222.810059,1216.079956,1222.810059,1218.589966
2009/11/5,1218.589966,1216.530029,1226.589966,1220.650024
2010/11/5,1220.650024,1215.050049,1232.410034,1230.959961
2011/11/5,1230.959961,1230.719971,1235.699951,1234.719971
2014/11/5,1234.719971,1231.780029,1237.199951,1233.76001
2015/11/5,1233.76001,1226.410034,1237.939941,1229.01001
2016/11/5,1229.01001,1227.180054,1232.23999,1231.209961
2017/11/5,1231.209961,1231.209961,1242.959961,1242.800049
2018/11/5,1242.800049,1240.709961,1249.579956,1248.27002
2021/11/5,1248.27002,1246.900024,1255.890015,1254.849976
2022/11/5,1254.849976,1251.400024,1261.900024,1261.22998
2023/11/5,1261.22998,1259.51001,1270.640015,1265.609985
2025/11/5,1265.609985,1265.540039,1268.780029,1268.25
2028/11/5,1268.25,1257.170044,1268.439941,1257.459961
2029/11/5,1257.459961,1257.459961,1266.180054,1257.47998
1930/11/5,1257.47998,1249.390015,1260.930054,1249.47998
2001/12/5,1249.47998,1249.47998,1266.170044,1264.670044
2002/12/5,1264.670044,1261.420044,1266.849976,1265.079956
2005/12/5,1265.079956,1258.119995,1265.079956,1262.089966
2006/12/5,1262.089966,1262.089966,1272.890015,1263.699951
2007/12/5,1263.699951,1253.02002,1264.849976,1257.369995
2008/12/5,1257.369995,1250.910034,1263.359985,1255.839966
2009/12/5,1255.839966,1254.23999,1263.079956,1259.369995
2012/12/5,1259.369995,1255.52002,1263.859985,1260.430054
2013/12/5,1260.430054,1258.560059,1272.109985,1267.430054
2014/12/5,1267.430054,1267.069946,1275.800049,1272.73999
2015/12/5,1272.73999,1267.73999,1275.170044,1270.939941
2016/12/5,1270.939941,1267.319946,1275.23999,1267.319946
2019/12/5,1267.319946,1259.280029,1270.51001,1259.920044
2020/12/5,1259.920044,1257.209961,1263.859985,1259.619995
2021/12/5,1259.619995,1259.619995,1269.369995,1262.790039
2022/12/5,1262.790039,1262.5,1268.189941,1268.119995
2023/12/5,1268.119995,1265.920044,1269.76001,1268.660034
2027/12/5,1268.660034,1256.540039,1271.829956,1256.540039
2028/12/5,1256.540039,1256.540039,1261.099976,1258.170044
2029/12/5,1258.170044,1254.180054,1260.609985,1254.420044
1930/12/5,1254.420044,1246.589966,1254.420044,1248.290039
2003/1/6,1248.290039,1245.73999,1270.219971,1268.800049
2004/1/6,1268.800049,1267.73999,1275.369995,1273.459961
2005/1/6,1273.459961,1270.300049,1276.910034,1273.47998
2006/1/6,1273.47998,1273.47998,1286.089966,1285.449951
2009/1/6,1285.449951,1284.819946,1290.780029,1290.150024
2010/1/6,1290.150024,1283.76001,1290.150024,1289.689941
2011/1/6,1289.719971,1288.119995,1294.900024,1294.180054
2012/1/6,1294.180054,1285.040039,1294.180054,1286.060059
2013/1/6,1286.060059,1282.780029,1288.959961,1287.609985
2017/1/6,1287.609985,1278.609985,1287.609985,1282.930054
2018/1/6,1282.930054,1272.079956,1282.930054,1277.930054
2019/1/6,1277.930054,1277.930054,1287.790039,1285.040039
2020/1/6,1285.040039,1260.920044,1285.040039,1261.48999
2023/1/6,1261.48999,1261.48999,1268.189941,1263.819946
2024/1/6,1263.819946,1263.819946,1271.469971,1266.859985
2025/1/6,1266.859985,1259.420044,1271.869995,1264.680054
2026/1/6,1264.680054,1264.680054,1276.439941,1273.829956
2027/1/6,1273.829956,1273.829956,1286.380005,1283.719971
1930/1/6,1283.719971,1283.51001,1287.939941,1285.189941
1931/1/6,1285.199951,1276.849976,1285.199951,1280.079956
2001/2/6,1280.079956,1277.569946,1283.329956,1282.459961
2002/2/6,1282.459961,1267.719971,1282.459961,1270.839966
2003/2/6,1270.839966,1261.02002,1270.869995,1264.030029
2006/2/6,1264.030029,1261.619995,1267.040039,1265.02002
2007/2/6,1265.02002,1253.609985,1265.780029,1254.780029
2008/2/6,1254.780029,1254.780029,1266.469971,1265.650024
2009/2/6,1265.650024,1262.800049,1274.560059,1263.780029
2010/2/6,1263.819946,1254.97998,1269.890015,1266.98999
2013/2/6,1266.98999,1258.339966,1266.98999,1262.859985
2014/2/6,1262.859985,1260.800049,1278.209961,1275.530029
2015/2/6,1275.530029,1271.060059,1281,1280
2016/2/6,1280,1280,1289.390015,1289.380005
2017/2/6,1289.380005,1284.069946,1289.469971,1287.23999
2021/2/6,1287.23999,1281.329956,1291.920044,1283.030029
2022/2/6,1283.030029,1283.030029,1294.170044,1292.670044
2023/2/6,1292.670044,1285.140015,1293.839966,1287.790039
2024/2/6,1287.790039,1285.619995,1292.109985,1289.430054
2027/2/6,1289.430054,1289.430054,1297.569946,1294.119995
2028/2/6,1294.119995,1278.660034,1294.119995,1280.660034
2001/3/6,1280.660034,1280.660034,1291.800049,1291.23999
2002/3/6,1291.23999,1283.209961,1291.23999,1289.140015
2003/3/6,1289.140015,1284.199951,1297.329956,1287.22998
2006/3/6,1287.22998,1275.670044,1288.22998,1278.26001
2007/3/6,1278.26001,1271.109985,1278.26001,1275.880005
2008/3/6,1275.880005,1268.420044,1280.329956,1278.469971
2009/3/6,1278.469971,1272.22998,1282.73999,1272.22998
2010/3/6,1272.22998,1271.109985,1284.369995,1281.420044
2013/3/6,1281.579956,1281.579956,1287.369995,1284.130005
2014/3/6,1284.130005,1282.670044,1298.140015,1297.47998
2015/3/6,1297.47998,1294.969971,1304.400024,1303.02002
2016/3/6,1303.02002,1303.02002,1310.449951,1305.329956
2017/3/6,1305.329956,1305.319946,1309.790039,1307.25
2020/3/6,1307.25,1303.589966,1310,1305.079956
2021/3/6,1305.079956,1295.819946,1310.880005,1297.22998
2022/3/6,1297.22998,1295.810059,1305.969971,1305.040039
2023/3/6,1305.040039,1298.109985,1305.040039,1301.670044
2024/3/6,1301.670044,1298.890015,1306.530029,1302.949951
2027/3/6,1302.949951,1299.089966,1303.73999,1301.609985
2028/3/6,1301.609985,1291.839966,1306.23999,1293.22998
2029/3/6,1293.22998,1293.22998,1305.599976,1302.890015
1930/3/6,1302.890015,1296.719971,1310.150024,1300.25
1931/3/6,1300.25,1294.869995,1303,1294.869995
2003/4/6,1302.880005,1296.650024,1309.189941,1297.810059
2004/4/6,1297.810059,1294.709961,1307.550049,1305.930054
2005/4/6,1305.930054,1304.819946,1312.810059,1311.560059
2006/4/6,1311.560059,1302.439941,1311.98999,1309.040039
2007/4/6,1309.040039,1294.180054,1314.069946,1295.5
2010/4/6,1295.51001,1293.170044,1300.73999,1296.619995
2011/4/6,1296.599976,1282.959961,1300.709961,1286.569946
2012/4/6,1286.569946,1286.449951,1290.930054,1288.119995
2013/4/6,1288.119995,1283.369995,1292.089966,1289.119995
2017/4/6,1289.119995,1280.73999,1292.449951,1285.329956
2018/4/6,1285.329956,1285.329956,1309.02002,1307.280029
2019/4/6,1307.650024,1302.790039,1310.390015,1309.930054
2020/4/6,1309.930054,1306.380005,1318.160034,1311.459961
2021/4/6,1311.459961,1306.589966,1317.670044,1311.280029
2024/4/6,1311.280029,1303.790039,1311.280029,1308.109985
2025/4/6,1308.109985,1299.170044,1310.790039,1301.73999
2026/4/6,1301.73999,1301.73999,1310.969971,1305.410034
2027/4/6,1305.410034,1295.569946,1315,1309.719971
2028/4/6,1309.719971,1306.160034,1316.040039,1310.609985
2001/5/6,1310.609985,1303.459961,1317.209961,1305.189941
2002/5/6,1305.189941,1305.189941,1313.660034,1313.209961
2003/5/6,1313.209961,1303.920044,1313.469971,1308.119995
2004/5/6,1307.849976,1307.849976,1315.140015,1312.25
2005/5/6,1312.25,1312.25,1326.530029,1325.76001
2008/5/6,1325.76001,1322.869995,1326.699951,1324.660034
2009/5/6,1324.660034,1322.47998,1326.599976,1325.140015
2010/5/6,1324.569946,1317.439941,1325.51001,1322.849976
2011/5/6,1322.630005,1303.449951,1322.630005,1305.920044
2012/5/6,1305.880005,1290.380005,1305.880005,1291.23999
2015/5/6,1291.189941,1284.51001,1294.810059,1294.5
2016/5/6,1294.5,1288.51001,1297.880005,1292.079956
2017/5/6,1291.72998,1267.310059,1291.72998,1270.319946
2018/5/6,1270.25,1261.75,1274.890015,1261.810059
2019/5/6,1261.810059,1256.280029,1272.150024,1267.030029
2022/5/6,1267.030029,1252.97998,1268.77002,1262.069946
2023/5/6,1262.060059,1256.150024,1273.670044,1256.579956
2024/5/6,1256.560059,1245.339966,1264.530029,1258.569946
2025/5/6,1258.410034,1258.410034,1273.26001,1272.880005
2026/5/6,1272.709961,1272.5,1280.540039,1280.160034
1930/5/6,1280.040039,1259.869995,1280.040039,1259.869995
1931/5/6,1259.380005,1259.380005,1270.089966,1270.089966
2001/6/6,1270.050049,1269.189941,1285.709961,1285.709961
2002/6/6,1285.709961,1280.219971,1290.680054,1288.219971
2005/6/6,1288.160034,1264.660034,1288.160034,1265.290039
2006/6/6,1265.22998,1254.459961,1269.880005,1263.849976
2007/6/6,1263.609985,1255.77002,1272.469971,1256.150024
2008/6/6,1256.079956,1235.180054,1259.849976,1257.930054
2009/6/6,1257.930054,1250.030029,1262.579956,1252.300049
2012/6/6,1252.27002,1236.430054,1255.219971,1237.439941
2013/6/6,1236.079956,1222.52002,1243.369995,1223.689941
2014/6/6,1223.660034,1219.290039,1231.459961,1230.040039
2015/6/6,1230.01001,1230.01001,1258.640015,1256.160034
2016/6/6,1256.160034,1246.329956,1256.27002,1251.540039
2019/6/6,1251.540039,1237.170044,1255.930054,1240.130005
2020/6/6,1240.119995,1238.869995,1249.01001,1240.119995
2021/6/6,1240.089966,1240.089966,1257.959961,1252.199951
2022/6/6,1251.920044,1241.530029,1251.920044,1245.599976
2023/6/6,1245.589966,1241.430054,1253.130005,1244.5
2026/6/6,1244.5,1243.680054,1250.920044,1250.560059
2027/6/6,1250.550049,1238.939941,1253.369995,1239.199951
2028/6/6,1238.98999,1237.589966,1247.060059,1246
2029/6/6,1245.939941,1245.939941,1272.880005,1272.869995
1930/6/6,1272.859985,1270.199951,1276.300049,1270.199951
2003/7/6,1270.060059,1270.060059,1280.380005,1280.189941
2005/7/6,1280.050049,1265.910034,1280.050049,1270.910034
2006/7/6,1270.579956,1270.579956,1278.319946,1274.079956
2007/7/6,1274.079956,1263.130005,1275.380005,1265.47998
2010/7/6,1265.459961,1264.459961,1274.060059,1267.339966
2011/7/6,1267.26001,1259.650024,1273.640015,1272.430054
2012/7/6,1272.390015,1257.290039,1273.310059,1258.599976
2013/7/6,1258.579956,1241.430054,1258.579956,1242.280029
2014/7/6,1242.290039,1228.449951,1242.699951,1236.199951
2017/7/6,1236.199951,1231.48999,1240.069946,1234.48999
2018/7/6,1234.47998,1224.540039,1239.859985,1236.859985
2019/7/6,1236.73999,1236.73999,1261.810059,1259.810059
2020/7/6,1259.810059,1249.130005,1262.560059,1249.130005
2021/7/6,1249.119995,1238.719971,1250.959961,1240.290039
2024/7/6,1240.25,1240.25,1262.5,1260.910034
